FILIAL;NUMNOTA;SERIE;EMISSAO;CODCLI;CODPROD;QUANT;VLRUNIT;VLRTOTAL;CFOP;COND_PGTO
02;507983;1;10/06/2026;000451;PA00341;5;50,72;253,60;5102;28/35/42
01;118171;1;10/06/2026;000103;PA00272;8;30,15;241,20;5102;28/35/42
01;118172;1;10/06/2026;000035;PA00125;17;9,44;160,48;5102;30 DD
01;118173;1;10/06/2026;000054;PA00587;2;21,03;42,06;6102;30 DD
01;118174;1;10/06/2026;000219;PA00498;8;23,69;189,52;6102;28/35/42
02;507984;1;10/06/2026;000377;PA00247;9;48,21;433,89;5102;28 DD
02;507985;1;10/06/2026;000041;PA00079;12;10,08;120,96;6102;À VISTA
01;118175;1;10/06/2026;000196;PA00283;8;54,72;437,76;5102;30 DD
01;118176;1;10/06/2026;000357;PA00496;6;6,26;37,56;6102;28/35/42
01;118177;1;10/06/2026;000455;PA00445;17;23,48;399,16;6102;28 DD
01;118178;1;10/06/2026;000085;PA00348;5;57,80;289,00;5102;30 DD
02;507986;1;10/06/2026;000423;PA00556;1;56,06;56,06;6102;À VISTA
01;118179;1;10/06/2026;000362;PA00219;8;41,22;329,76;6102;28 DD
01;118180;1;10/06/2026;000173;PA00268;7;27,84;194,88;6102;28/35/42
02;507987;1;10/06/2026;928300;PA00127;10;19,74;197,40;5102;30 DD
01;118181;1;10/06/2026;000453;PA00127;2;17,66;35,32;5102;30 DD
02;507988;1;10/06/2026;000086;PA00231;2;10,95;21,90;5102;28/35/42
01;118182;1;10/06/2026;000310;PA00439;1;7,66;7,66;6102;30 DD
01;118183;1;10/06/2026;000457;PA00194;5;26,66;133,30;5102;À VISTA
02;507989;1;10/06/2026;000144;PA00551;10;30,10;301,00;6102;28 DD
01;118184;1;10/06/2026;000254;PA00277;26;37,86;984,36;5102;28/35/42
01;118185;1;10/06/2026;000104;PA00584;3;73,87;221,61;6102;À VISTA
01;118186;1;10/06/2026;000159;PA00128;1;23,47;23,47;5102;28/35/42
02;507990;1;10/06/2026;000071;PA00441;8;13,66;109,28;6102;28/35/42
02;507991;1;10/06/2026;000335;PA00442;4;33,40;133,60;6102;30 DD
02;507992;1;10/06/2026;000179;PA00539;1;7,57;7,57;6102;28/35/42
02;507993;1;10/06/2026;000225;PA00082;4;8,06;32,24;5102;28 DD
01;118187;1;10/06/2026;000315;PA00145;11;41,27;453,97;6102;À VISTA
01;118188;1;10/06/2026;000062;PA00214;6;18,01;108,06;5102;À VISTA
01;118189;1;10/06/2026;000362;PA00100;34;50,51;1717,34;5102;À VISTA
01;118190;1;10/06/2026;000236;PA00042;5;26,15;130,75;5102;28 DD
01;118191;1;10/06/2026;000330;PA00049;1;53,33;53,33;5102;28 DD
01;118192;1;10/06/2026;000013;PA00305;13;55,03;715,39;5102;À VISTA
02;507994;1;10/06/2026;000296;PA00577;4;20,31;81,24;5102;30 DD
01;118193;1;10/06/2026;000127;PA00123;7;33,58;235,06;5102;28 DD
01;118194;1;10/06/2026;000065;PA00525;5;71,97;359,85;5102;30 DD
02;507995;1;10/06/2026;000162;PA00115;10;22,23;222,30;6102;À VISTA
02;507996;1;10/06/2026;000463;PA00420;9;10,90;98,10;5102;30 DD
01;118195;1;10/06/2026;000312;PA00390;2;65,11;130,22;5102;28 DD
01;118196;1;10/06/2026;000117;PA00299;3;30,19;90,57;6102;28 DD
01;118197;1;10/06/2026;000109;PA00436;1;29,40;29,40;5102;28/35/42
01;118198;1;10/06/2026;000098;PA00255;1;10,21;10,21;5102;À VISTA
01;118199;1;10/06/2026;000485;PA00400;8;57,69;461,52;5102;À VISTA
01;118200;1;10/06/2026;000126;PA00538;5;20,35;101,75;6102;28 DD
01;118201;1;10/06/2026;000346;PA00088;2;29,91;59,82;6102;28/35/42
01;118202;1;10/06/2026;000291;PA00431;3;7,00;21,00;5102;À VISTA
01;118203;1;10/06/2026;000217;PA00488;22;6,70;147,40;5102;28 DD
01;118204;1;10/06/2026;000477;PA00089;3;31,21;93,63;5102;28 DD
01;118205;1;10/06/2026;000256;PA00142;1;39,33;39,33;5102;30 DD
01;118206;1;10/06/2026;926292;PA00094;1;32,50;32,50;6102;28 DD
01;118207;1;10/06/2026;000236;PA00296;1;34,45;34,45;5102;À VISTA
02;507997;1;10/06/2026;000319;PA00014;7;45,19;316,33;5102;30 DD
02;507998;1;10/06/2026;000086;PA00343;1;61,96;61,96;6102;28 DD
01;118208;1;10/06/2026;000076;PA00110;1;23,91;23,91;6102;28 DD
01;118209;1;10/06/2026;000013;PA00368;9;26,67;240,03;5102;À VISTA
02;507999;1;10/06/2026;000316;PA00475;5;27,57;137,85;6102;30 DD
02;508000;1;11/06/2026;000033;PA00585;9;33,11;297,99;6102;30 DD
01;118210;1;11/06/2026;000188;PA00496;5;6,96;34,80;5102;30 DD
01;118211;1;11/06/2026;000244;PA00079;24;10,08;241,92;6102;28/35/42
01;118212;1;11/06/2026;000272;PA00009;1;12,66;12,66;6102;28/35/42
01;118213;1;11/06/2026;000045;PA00407;31;8,91;276,21;5102;28 DD
02;508001;1;11/06/2026;000407;PA00541;9;19,41;174,69;5102;À VISTA
01;118214;1;11/06/2026;000299;PA00499;1;15,74;15,74;5102;À VISTA
01;118215;1;11/06/2026;000053;PA00474;2;14,98;29,96;6102;À VISTA
01;118216;1;11/06/2026;000253;PA00462;12;16,80;201,60;6102;À VISTA
01;118217;1;11/06/2026;000465;PA00322;1;22,60;22,60;5102;28 DD
01;118218;1;11/06/2026;000062;PA00576;3;21,52;64,56;6102;28/35/42
01;118219;1;11/06/2026;000422;PA00463;5;19,24;96,20;6102;28/35/42
01;118220;1;11/06/2026;000298;PA00235;3;30,42;91,26;6102;28/35/42
01;118221;1;11/06/2026;000191;PA00135;5;10,83;54,15;6102;30 DD
01;118222;1;11/06/2026;000258;PA00390;7;76,60;536,20;6102;28 DD
01;118223;1;11/06/2026;000075;PA00188;2;37,31;74,62;5102;À VISTA
02;508002;1;11/06/2026;000040;PA00584;35;77,98;2729,30;6102;30 DD
02;508003;1;11/06/2026;000218;PA00113;11;20,15;221,65;6102;À VISTA
02;508004;1;11/06/2026;000421;PA00129;10;15,59;155,90;6102;28/35/42
01;118224;1;11/06/2026;000145;PA00019;3;58,29;174,87;6102;28 DD
01;118225;1;11/06/2026;000360;PA00219;1;39,16;39,16;5102;28 DD
01;118226;1;11/06/2026;000128;PA00554;14;31,19;436,66;5102;À VISTA
01;118227;1;11/06/2026;000438;PA00120;1;34,11;34,11;5102;30 DD
01;118228;1;11/06/2026;000099;PA00227;2;46,05;92,10;6102;À VISTA
01;118229;1;11/06/2026;000025;PA00371;11;57,57;633,27;5102;28/35/42
01;118230;1;11/06/2026;000094;PA00333;1;28,50;28,50;6102;28/35/42
01;118231;1;11/06/2026;000358;PA00013;4;7,45;29,80;5102;À VISTA
01;118232;1;11/06/2026;000009;PA00369;1;39,35;39,35;5102;28/35/42
01;118233;1;11/06/2026;000079;PA00460;6;8,13;48,78;5102;28/35/42
02;508005;1;11/06/2026;000199;PA00512;10;8,47;84,70;5102;30 DD
02;508006;1;11/06/2026;000398;PA00268;1;23,45;23,45;5102;À VISTA
02;508007;1;11/06/2026;000251;PA00437;7;15,32;107,24;5102;28/35/42
01;118234;1;11/06/2026;000350;PA00387;11;47,68;524,48;5102;À VISTA
02;508008;1;11/06/2026;000450;PA00370;1;65,37;65,37;5102;À VISTA
02;508009;1;11/06/2026;000500;PA00582;2;52,18;104,36;5102;28/35/42
02;508010;1;11/06/2026;000084;PA00353;16;29,10;465,60;6102;28 DD
01;118235;1;11/06/2026;912555;PA00025;1;23,76;23,76;5102;À VISTA
01;118236;1;11/06/2026;000367;PA00486;2;4,66;9,32;5102;30 DD
02;508011;1;11/06/2026;000463;PA00241;3;32,42;97,26;5102;30 DD
01;118237;1;11/06/2026;000366;PA00584;5;82,08;410,40;5102;30 DD
01;118238;1;11/06/2026;000128;PA00260;8;60,67;485,36;5102;28 DD
01;118239;1;11/06/2026;000446;PA00111;2;27,44;54,88;5102;30 DD
01;118240;1;11/06/2026;000200;PA00441;10;14,38;143,80;5102;À VISTA
02;508012;1;11/06/2026;000412;PA00476;11;13,52;148,72;5102;À VISTA
01;118241;1;11/06/2026;000239;PA00421;6;10,42;62,52;6102;30 DD
01;118242;1;11/06/2026;000354;PA00561;3;46,20;138,60;5102;30 DD
02;508013;1;11/06/2026;000093;PA00011;14;52,33;732,62;6102;28 DD
01;118243;1;11/06/2026;000130;PA00235;2;33,80;67,60;5102;28 DD
02;508014;1;11/06/2026;000222;PA00422;4;14,38;57,52;6102;28 DD
01;118244;1;11/06/2026;000015;PA00524;1;24,83;24,83;6102;À VISTA
01;118245;1;11/06/2026;000200;PA00372;8;9,02;72,16;5102;30 DD
02;508015;1;11/06/2026;000275;PA00576;2;17,22;34,44;6102;30 DD
02;508016;1;11/06/2026;997919;PA00175;4;20,21;80,84;5102;28 DD
01;118246;1;11/06/2026;000013;PA00227;2;48,47;96,94;5102;30 DD
01;118247;1;11/06/2026;000012;PA00241;7;32,42;226,94;5102;28 DD
01;118248;1;11/06/2026;000117;PA00097;6;14,82;88,92;5102;30 DD
01;118249;1;11/06/2026;000472;PA00525;1;64,40;64,40;6102;28 DD
01;118250;1;11/06/2026;000358;PA00203;10;23,83;238,30;5102;À VISTA
01;118251;1;11/06/2026;000358;PA00371;5;57,57;287,85;5102;28 DD
01;118252;1;11/06/2026;000025;PA00232;5;44,37;221,85;5102;28 DD
01;118253;1;11/06/2026;000272;PA00307;1;54,14;54,14;6102;28/35/42
01;118254;1;11/06/2026;000301;PA00329;1;32,90;32,90;5102;28 DD
01;118255;1;11/06/2026;000046;PA00253;1;9,88;9,88;6102;30 DD
01;118256;1;11/06/2026;000129;PA00260;1;48,54;48,54;5102;28/35/42
01;118257;1;11/06/2026;000062;PA00084;12;64,17;770,04;6102;30 DD
01;118258;1;11/06/2026;000082;PA00017;1;48,03;48,03;5102;À VISTA
01;118259;1;11/06/2026;000327;PA00364;7;66,57;465,99;6102;28/35/42
01;118260;1;11/06/2026;000052;PA00219;16;37,10;593,60;5102;28/35/42
01;118261;1;11/06/2026;000375;PA00237;8;35,21;281,68;6102;28 DD
01;118262;1;11/06/2026;000074;PA00037;16;18,47;295,52;6102;28/35/42
01;118263;1;11/06/2026;000161;PA00173;1;13,14;13,14;6102;30 DD
01;118264;1;11/06/2026;997674;PA00560;2;61,92;123,84;6102;28 DD
01;118265;1;11/06/2026;000046;PA00433;7;30,38;212,66;5102;À VISTA
01;118266;1;11/06/2026;000153;PA00090;2;11,69;23,38;6102;30 DD
01;118267;1;12/06/2026;000287;PA00557;1;52,96;52,96;5102;30 DD
01;118268;1;12/06/2026;000097;PA00134;3;21,16;63,48;6102;À VISTA
01;118269;1;12/06/2026;000229;PA00496;1;6,96;6,96;6102;28/35/42
02;508017;1;12/06/2026;000333;PA00527;5;57,46;287,30;5102;À VISTA
01;118270;1;12/06/2026;000298;PA00084;2;57,75;115,50;5102;À VISTA
01;118271;1;12/06/2026;000313;PA00320;9;50,39;453,51;6102;28 DD
01;118272;1;12/06/2026;000372;PA00349;4;37,45;149,80;5102;30 DD
01;118273;1;12/06/2026;000146;PA00512;23;8,47;194,81;5102;28/35/42
01;118274;1;12/06/2026;000375;PA00395;5;25,19;125,95;5102;28 DD
02;508018;1;12/06/2026;000311;PA00558;6;38,26;229,56;5102;28/35/42
01;118275;1;12/06/2026;000121;PA00121;2;35,83;71,66;5102;30 DD
01;118276;1;12/06/2026;000037;PA00562;1;61,10;61,10;5102;28/35/42
01;118277;1;12/06/2026;000417;PA00541;12;18,44;221,28;6102;30 DD
02;508019;1;12/06/2026;000347;PA00167;9;30,53;274,77;6102;À VISTA
01;118278;1;12/06/2026;000234;PA00047;16;14,89;238,24;5102;30 DD
01;118279;1;12/06/2026;000356;PA00406;4;26,31;105,24;6102;28 DD
01;118280;1;12/06/2026;000353;PA00566;6;71,86;431,16;5102;À VISTA
01;118281;1;12/06/2026;000404;PA00021;26;40,09;1042,34;5102;28/35/42
01;118282;1;12/06/2026;000045;PA00024;53;5,53;293,09;5102;28 DD
01;118283;1;12/06/2026;000302;PA00093;3;19,93;59,79;5102;30 DD
01;118284;1;12/06/2026;000013;PA00486;19;4,66;88,54;5102;28/35/42
01;118285;1;12/06/2026;000497;PA00312;8;39,38;315,04;5102;30 DD
01;118286;1;12/06/2026;000043;PA00061;8;24,23;193,84;5102;À VISTA
01;118287;1;12/06/2026;000104;PA00390;1;61,28;61,28;6102;28/35/42
02;508020;1;12/06/2026;000331;PA00109;7;34,74;243,18;5102;30 DD
02;508021;1;12/06/2026;000377;PA00490;31;25,07;777,17;5102;30 DD
01;118288;1;12/06/2026;000295;PA00221;1;33,17;33,17;5102;30 DD
01;118289;1;12/06/2026;000336;PA00487;7;25,72;180,04;5102;28/35/42
01;118290;1;12/06/2026;000282;PA00126;1;9,06;9,06;5102;À VISTA
01;118291;1;12/06/2026;000334;PA00030;1;40,67;40,67;5102;28 DD
01;118292;1;12/06/2026;000002;PA00371;1;54,69;54,69;6102;28/35/42
02;508022;1;12/06/2026;000296;PA00582;9;57,98;521,82;6102;À VISTA
02;508023;1;12/06/2026;000195;PA00365;1;32,59;32,59;6102;À VISTA
01;118293;1;12/06/2026;000210;PA00021;9;38,09;342,81;5102;À VISTA
02;508024;1;12/06/2026;000262;PA00495;2;7,01;14,02;5102;28/35/42
01;118294;1;12/06/2026;000015;PA00050;10;31,49;314,90;5102;28 DD
01;118295;1;12/06/2026;000304;PA00598;4;16,32;65,28;5102;28 DD
02;508025;1;12/06/2026;000033;PA00360;24;52,23;1253,52;5102;30 DD
02;508026;1;12/06/2026;000149;PA00214;1;16,21;16,21;6102;28/35/42
02;508027;1;12/06/2026;000055;PA00334;3;46,26;138,78;5102;28 DD
01;118296;1;12/06/2026;000215;PA00315;2;57,17;114,34;6102;28/35/42
01;118297;1;12/06/2026;000284;PA00422;6;15,14;90,84;6102;28 DD
01;118298;1;12/06/2026;000156;PA00107;1;22,69;22,69;6102;À VISTA
02;508028;1;12/06/2026;000333;PA00217;3;33,21;99,63;5102;28 DD
01;118299;1;12/06/2026;000045;PA00371;28;57,57;1611,96;5102;À VISTA
01;118300;1;12/06/2026;000455;PA00483;1;12,70;12,70;6102;28/35/42
02;508029;1;12/06/2026;000149;PA00498;1;20,14;20,14;5102;30 DD
01;118301;1;12/06/2026;000322;PA00276;5;34,36;171,80;6102;À VISTA
01;118302;1;12/06/2026;000080;PA00339;10;28,74;287,40;6102;À VISTA
01;118303;1;12/06/2026;000436;PA00476;1;12,84;12,84;6102;À VISTA
02;508030;1;12/06/2026;000379;PA00320;12;50,39;604,68;5102;30 DD
01;118304;1;12/06/2026;000293;PA00026;1;34,42;34,42;6102;28/35/42
02;508031;1;12/06/2026;000280;PA00532;6;67,62;405,72;5102;28 DD
01;118305;1;12/06/2026;965322;PA00403;7;26,19;183,33;6102;28 DD
01;118306;1;12/06/2026;000312;PA00585;4;28,14;112,56;6102;28/35/42
01;118307;1;12/06/2026;000156;PA00300;3;42,74;128,22;5102;28/35/42
01;118308;1;12/06/2026;000277;PA00396;10;62,66;626,60;5102;À VISTA
01;118309;1;12/06/2026;000100;PA00580;1;53,64;53,64;6102;À VISTA
01;118310;1;12/06/2026;000358;PA00498;7;23,69;165,83;5102;28/35/42
01;118311;1;12/06/2026;000045;PA00197;12;16,15;193,80;6102;30 DD
01;118312;1;12/06/2026;000302;PA00264;2;58,67;117,34;5102;30 DD
01;118313;1;12/06/2026;000032;PA00489;10;29,93;299,30;6102;28/35/42
02;508032;1;12/06/2026;000050;PA00359;4;17,53;70,12;5102;À VISTA
01;118314;1;12/06/2026;000315;PA00138;10;17,47;174,70;6102;28 DD
01;118315;1;12/06/2026;000418;PA00400;1;51,92;51,92;5102;30 DD
02;508033;1;12/06/2026;000319;PA00192;18;35,40;637,20;6102;À VISTA
01;118316;1;12/06/2026;000362;PA00211;4;22,05;88,20;6102;30 DD
01;118317;1;12/06/2026;000035;PA00563;5;54,08;270,40;5102;À VISTA
01;118318;1;12/06/2026;000146;PA00458;12;29,55;354,60;6102;30 DD
01;118319;1;12/06/2026;000052;PA00341;11;53,39;587,29;6102;28 DD
02;508034;1;12/06/2026;000407;PA00203;22;23,83;524,26;5102;28/35/42
02;508035;1;12/06/2026;000190;PA00427;7;6,87;48,09;6102;28 DD
01;118320;1;12/06/2026;000389;PA00001;2;56,89;113,78;5102;28/35/42
01;118321;1;12/06/2026;000291;PA00027;3;50,67;152,01;5102;28 DD
01;118322;1;12/06/2026;000447;PA00254;10;43,53;435,30;5102;À VISTA
01;118323;1;12/06/2026;000104;PA00389;1;30,11;30,11;6102;28/35/42
01;118324;1;12/06/2026;000327;PA00227;10;48,47;484,70;6102;28 DD
02;508036;1;12/06/2026;000199;PA00016;11;25,36;278,96;6102;28 DD
02;508037;1;12/06/2026;000406;PA00391;14;24,86;348,04;5102;À VISTA
01;118325;1;12/06/2026;000045;PA00556;46;62,29;2865,34;6102;30 DD
01;118326;1;12/06/2026;000438;PA00257;2;11,59;23,18;6102;30 DD
02;508038;1;12/06/2026;000179;PA00390;6;76,60;459,60;6102;À VISTA
02;508039;1;12/06/2026;000359;PA00185;4;13,42;53,68;5102;28/35/42
02;508040;1;12/06/2026;000432;PA00587;3;22,20;66,60;5102;28 DD
01;118327;1;12/06/2026;000069;PA00125;9;8,97;80,73;6102;À VISTA
01;118328;1;12/06/2026;000368;PA00436;8;29,40;235,20;6102;28 DD
02;508041;1;12/06/2026;000218;PA00086;1;29,04;29,04;5102;30 DD
01;118329;1;12/06/2026;000045;PA00239;45;43,58;1961,10;5102;30 DD
01;118330;1;12/06/2026;000306;PA00027;5;40,54;202,70;5102;28/35/42
01;118331;1;12/06/2026;000348;PA00029;1;24,93;24,93;6102;28 DD
01;118332;1;12/06/2026;000214;PA00502;8;50,39;403,12;6102;28 DD
01;118333;1;12/06/2026;000429;PA00255;2;9,14;18,28;6102;28 DD
02;508042;1;13/06/2026;000476;PA00280;13;10,75;139,75;5102;À VISTA
01;118334;1;13/06/2026;000419;PA00182;16;32,17;514,72;5102;30 DD
02;508043;1;13/06/2026;000144;PA00206;22;18,28;402,16;5102;28/35/42
02;508044;1;13/06/2026;000041;PA00587;14;23,37;327,18;5102;À VISTA
01;118335;1;13/06/2026;000309;PA00077;1;22,19;22,19;6102;28 DD
01;118336;1;13/06/2026;000404;PA00583;5;79,10;395,50;5102;28/35/42
02;508045;1;13/06/2026;000271;PA00387;2;45,17;90,34;5102;28/35/42
01;118337;1;13/06/2026;000064;PA00424;7;11,40;79,80;5102;28 DD
02;508046;1;13/06/2026;000432;PA00114;14;32,39;453,46;5102;28 DD
01;118338;1;13/06/2026;000067;PA00297;4;53,36;213,44;6102;À VISTA
02;508047;1;13/06/2026;000116;PA00202;2;14,37;28,74;6102;28 DD
02;508048;1;13/06/2026;000383;PA00147;4;34,94;139,76;5102;À VISTA
01;118339;1;13/06/2026;000334;PA00446;1;30,36;30,36;6102;28/35/42
01;118340;1;13/06/2026;000189;PA00245;4;52,81;211,24;5102;28 DD
01;118341;1;13/06/2026;000259;PA00537;12;17,30;207,60;6102;28/35/42
01;118342;1;13/06/2026;000489;PA00478;40;30,32;1212,80;6102;28/35/42
01;118343;1;13/06/2026;000276;PA00475;6;27,57;165,42;6102;À VISTA
01;118344;1;13/06/2026;000391;PA00241;2;32,42;64,84;6102;28/35/42
01;118345;1;13/06/2026;000171;PA00388;3;47,78;143,34;5102;28 DD
02;508049;1;13/06/2026;000278;PA00156;5;27,29;136,45;5102;28/35/42
02;508050;1;13/06/2026;000347;PA00599;3;57,40;172,20;6102;À VISTA
01;118346;1;13/06/2026;000305;PA00485;13;10,32;134,16;6102;À VISTA
02;508051;1;13/06/2026;000439;PA00011;4;52,33;209,32;5102;28 DD
02;508052;1;13/06/2026;000008;PA00165;7;25,13;175,91;6102;28/35/42
01;118347;1;13/06/2026;000131;PA00147;5;33,00;165,00;6102;À VISTA
01;118348;1;13/06/2026;000489;PA00355;2;19,97;39,94;6102;À VISTA
01;118349;1;13/06/2026;000302;PA00420;1;11,50;11,50;5102;28/35/42
02;508053;1;13/06/2026;000351;PA00420;5;12,11;60,55;5102;28/35/42
01;118350;1;13/06/2026;000305;PA00185;27;13,42;362,34;5102;28/35/42
01;118351;1;13/06/2026;000339;PA00186;1;23,62;23,62;5102;À VISTA
01;118352;1;13/06/2026;000183;PA00502;22;50,39;1108,58;5102;28/35/42
01;118353;1;13/06/2026;000301;PA00066;1;12,25;12,25;5102;28/35/42
01;118354;1;13/06/2026;000293;PA00363;2;18,82;37,64;5102;À VISTA
02;508054;1;13/06/2026;000084;PA00351;5;57,91;289,55;6102;30 DD
02;508055;1;13/06/2026;000227;PA00517;3;46,93;140,79;5102;À VISTA
02;508056;1;13/06/2026;000190;PA00559;4;55,25;221,00;6102;28/35/42
02;508057;1;13/06/2026;000466;PA00198;5;21,94;109,70;6102;28 DD
02;508058;1;13/06/2026;000456;PA00007;4;56,16;224,64;6102;28/35/42
01;118355;1;13/06/2026;000067;PA00445;2;22,25;44,50;5102;28 DD
01;118356;1;13/06/2026;000217;PA00586;8;63,33;506,64;5102;À VISTA
01;118357;1;13/06/2026;000139;PA00211;2;20,95;41,90;6102;À VISTA
01;118358;1;13/06/2026;000341;PA00548;5;53,40;267,00;5102;À VISTA
01;118359;1;13/06/2026;000431;PA00207;3;15,27;45,81;5102;28/35/42
01;118360;1;13/06/2026;000234;PA00541;7;19,41;135,87;6102;30 DD
01;118361;1;14/06/2026;000130;PA00374;4;13,94;55,76;5102;À VISTA
01;118362;1;14/06/2026;000054;PA00093;5;19,93;99,65;6102;À VISTA
01;118363;1;14/06/2026;000330;PA00276;5;38,18;190,90;5102;30 DD
01;118364;1;14/06/2026;000240;PA00127;1;17,66;17,66;6102;28 DD
01;118365;1;14/06/2026;000293;PA00064;1;9,07;9,07;6102;28 DD
01;118366;1;14/06/2026;000226;PA00310;1;19,14;19,14;6102;28/35/42
01;118367;1;14/06/2026;000100;PA00116;15;31,42;471,30;5102;À VISTA
01;118368;1;14/06/2026;000362;PA00579;16;28,53;456,48;5102;À VISTA
02;508059;1;14/06/2026;000162;PA00229;11;30,29;333,19;6102;30 DD
02;508060;1;14/06/2026;000205;PA00041;1;38,27;38,27;5102;28/35/42
01;118369;1;14/06/2026;000099;PA00521;11;63,48;698,28;5102;À VISTA
02;508061;1;14/06/2026;000225;PA00007;6;53,35;320,10;6102;30 DD
02;508062;1;14/06/2026;000486;PA00264;9;61,76;555,84;5102;À VISTA
02;508063;1;14/06/2026;000386;PA00306;32;54,16;1733,12;6102;30 DD
01;118370;1;14/06/2026;000255;PA00301;20;28,71;574,20;6102;À VISTA
01;118371;1;14/06/2026;000497;PA00137;15;21,15;317,25;5102;30 DD
01;118372;1;14/06/2026;000352;PA00296;2;38,28;76,56;5102;28/35/42
01;118373;1;14/06/2026;000330;PA00207;3;15,27;45,81;6102;30 DD
01;118374;1;14/06/2026;000473;PA00225;5;20,00;100,00;5102;28 DD
01;118375;1;14/06/2026;000301;PA00495;1;7,84;7,84;6102;28 DD
01;118376;1;14/06/2026;000340;PA00540;1;26,93;26,93;5102;28/35/42
01;118377;1;15/06/2026;000191;PA00096;8;42,48;339,84;5102;30 DD
01;118378;1;15/06/2026;000097;PA00383;14;46,73;654,22;5102;30 DD
01;118379;1;15/06/2026;000032;PA00398;16;23,55;376,80;6102;30 DD
02;508064;1;15/06/2026;000383;PA00337;1;66,00;66,00;6102;28/35/42
01;118380;1;15/06/2026;000281;PA00118;10;40,65;406,50;5102;À VISTA
01;118381;1;15/06/2026;000140;PA00198;1;20,84;20,84;5102;30 DD
02;508065;1;15/06/2026;000120;PA00055;15;35,06;525,90;5102;28/35/42
01;118382;1;15/06/2026;000339;PA00232;1;39,93;39,93;5102;28/35/42
01;118383;1;15/06/2026;000290;PA00491;14;11,00;154,00;6102;À VISTA
01;118384;1;15/06/2026;000130;PA00361;2;44,41;88,82;5102;28/35/42
01;118385;1;15/06/2026;000094;PA00419;1;17,26;17,26;6102;28 DD
01;118386;1;15/06/2026;000325;PA00461;7;12,15;85,05;6102;28/35/42
02;508066;1;15/06/2026;000385;PA00139;1;20,85;20,85;5102;30 DD
01;118387;1;15/06/2026;000445;PA00033;6;55,65;333,90;6102;30 DD
01;118388;1;15/06/2026;000284;PA00187;36;15,63;562,68;6102;28/35/42
01;118389;1;15/06/2026;000156;PA00565;1;19,45;19,45;6102;28/35/42
01;118390;1;15/06/2026;000324;PA00229;2;25,75;51,50;5102;30 DD
01;118391;1;15/06/2026;000121;PA00485;1;10,32;10,32;6102;30 DD
01;118392;1;15/06/2026;000362;PA00029;16;27,86;445,76;6102;30 DD
01;118393;1;15/06/2026;000293;PA00204;2;12,02;24,04;6102;28/35/42
01;118394;1;15/06/2026;000067;PA00458;3;26,60;79,80;6102;À VISTA
02;508067;1;15/06/2026;000476;PA00494;6;9,24;55,44;6102;28/35/42
01;118395;1;15/06/2026;000192;PA00065;1;18,24;18,24;5102;28 DD
01;118396;1;15/06/2026;000309;PA00255;2;9,68;19,36;6102;30 DD
01;118397;1;15/06/2026;000141;PA00283;3;49,25;147,75;6102;28/35/42
02;508068;1;15/06/2026;000421;PA00381;14;26,22;367,08;5102;À VISTA
01;118398;1;15/06/2026;000102;PA00322;16;26,59;425,44;6102;28 DD
01;118399;1;15/06/2026;000032;PA00133;4;32,15;128,60;6102;28/35/42
01;118400;1;15/06/2026;000465;PA00453;1;18,19;18,19;6102;28/35/42
01;118401;1;15/06/2026;000145;PA00600;11;58,51;643,61;5102;28/35/42
02;508069;1;15/06/2026;000049;PA00390;10;76,60;766,00;6102;28 DD
02;508070;1;15/06/2026;000195;PA00539;3;6,81;20,43;6102;30 DD
02;508071;1;15/06/2026;000177;PA00071;14;49,70;695,80;6102;28 DD
02;508072;1;15/06/2026;000359;PA00170;19;39,01;741,19;5102;30 DD
02;508073;1;15/06/2026;000470;PA00349;9;33,71;303,39;5102;28/35/42
01;118402;1;15/06/2026;000356;PA00466;7;25,67;179,69;5102;28 DD
01;118403;1;15/06/2026;000072;PA00050;9;34,99;314,91;5102;À VISTA
01;118404;1;15/06/2026;000057;PA00248;3;17,33;51,99;6102;À VISTA
01;118405;1;15/06/2026;000236;PA00041;2;34,44;68,88;5102;30 DD
01;118406;1;15/06/2026;000479;PA00257;9;13,63;122,67;5102;30 DD
01;118407;1;15/06/2026;000080;PA00262;11;36,62;402,82;6102;30 DD
01;118408;1;15/06/2026;000447;PA00189;17;13,91;236,47;5102;28 DD
02;508074;1;15/06/2026;000466;PA00053;1;43,54;43,54;6102;À VISTA
01;118409;1;15/06/2026;000309;PA00384;1;35,31;35,31;6102;30 DD
01;118410;1;15/06/2026;000330;PA00518;8;38,55;308,40;5102;28/35/42
02;508075;1;15/06/2026;000232;PA00169;3;19,19;57,57;6102;28 DD
01;118411;1;15/06/2026;000345;PA00261;1;40,74;40,74;5102;28/35/42
01;118412;1;15/06/2026;000078;PA00032;7;57,15;400,05;5102;28/35/42
01;118413;1;15/06/2026;000191;PA00312;7;39,38;275,66;6102;28 DD
01;118414;1;15/06/2026;000217;PA00076;10;40,45;404,50;6102;30 DD
02;508076;1;15/06/2026;000466;PA00071;18;49,70;894,60;5102;28/35/42
02;508077;1;15/06/2026;000084;PA00587;19;23,37;444,03;5102;28 DD
02;508078;1;15/06/2026;000402;PA00439;21;8,06;169,26;5102;28/35/42
01;118415;1;15/06/2026;000264;PA00465;11;24,96;274,56;5102;28/35/42
01;118416;1;15/06/2026;000209;PA00382;2;53,27;106,54;5102;28 DD
01;118417;1;15/06/2026;000288;PA00015;3;38,68;116,04;5102;À VISTA
